k, original spectral radius, immunized spectral radius, radius drop, immunized nodes, total time
100,7.321107876488663,2.7328200948780577,4.588287781610605, [289, 432, 98, 10393, 754, 7, 824, 10425, 800, 251, 80, 8290, 201, 8229, 585, 648, 3, 8303, 10493, 2032, 474, 198, 290, 1017, 0, 93, 431, 758, 1, 1018, 94, 153, 10468, 8212, 8175, 10395, 8367, 8882, 8130, 9368, 2754, 10411, 912, 434, 1191, 10427, 653, 376, 8224, 52, 97, 293, 913, 3779, 678, 8812, 826, 9046, 1021, 10463, 10450, 135, 3711, 319, 970, 3901, 10434, 8102, 8781, 8759, 5, 156, 1087, 4, 1898, 801, 10465, 1540, 10596, 677, 126, 101, 1573, 10831, 353, 433, 1780, 1899, 916, 253, 1020, 597, 5892, 553, 883, 3154, 274, 2753, 1010, 1889],290.9738132953644
300,7.321107876488663,1.6180339887498985,5.703073887738764, [289, 432, 98, 10393, 754, 7, 824, 10425, 800, 251, 80, 8290, 201, 8229, 585, 648, 3, 8303, 10493, 2032, 474, 198, 290, 1017, 0, 93, 431, 758, 1, 1018, 94, 153, 10468, 8212, 8175, 10395, 8367, 8882, 8130, 9368, 2754, 10411, 912, 434, 1191, 10427, 653, 376, 8224, 52, 97, 293, 913, 3779, 678, 8812, 826, 9046, 1021, 10463, 10450, 135, 3711, 319, 970, 3901, 10434, 8102, 8781, 8759, 5, 156, 1087, 4, 1898, 801, 10465, 1540, 10596, 677, 126, 101, 1573, 10831, 353, 433, 1780, 1899, 916, 253, 1020, 597, 5892, 553, 883, 3154, 274, 2753, 1010, 1889, 100, 680, 95, 1586, 2488, 1442, 4723, 1159, 1226, 3152, 1516, 5192, 244, 437, 671, 4890, 756, 7890, 224, 10475, 3384, 9400, 9048, 1392, 2226, 254, 230, 475, 1168, 4002, 1161, 8096, 9745, 10424, 8230, 9460, 10620, 10560, 13528, 4060, 2, 920, 828, 295, 3054, 9194, 1950, 1277, 2093, 2487, 11010, 5193, 377, 5293, 1172, 352, 4817, 6300, 371, 374, 102, 1736, 2652, 3242, 7663, 252, 436, 2612, 1273, 4926, 4555, 5757, 3064, 9802, 8758, 10022, 2992, 10458, 586, 2016, 1716, 10448, 5770, 529, 11012, 5051, 9639, 9936, 1735, 10995, 6539, 6310, 8306, 8914, 8384, 5379, 10476, 8104, 10464, 53, 1938, 7594, 555, 3383, 8757, 3425, 11008, 10834, 601, 686, 1355, 1131, 12587, 515, 10812, 4096, 4634, 1160, 4296, 3698, 8297, 8344, 2089, 10396, 3970, 5034, 4040, 4000, 7971, 738, 4129, 8216, 8105, 7974, 6554, 5209, 2625, 8304, 2298, 1568, 1518, 2928, 8916, 229, 971, 33529, 34301, 10649, 3443, 9482, 3179, 8108, 3323, 10521, 3788, 8301, 517, 4697, 1569, 2670, 8305, 4018, 2228, 6555, 4454, 8178, 8234, 2702, 1148, 3386, 3270, 8345, 8293, 3539, 4690, 5684, 4643, 525, 11009, 3429, 1820, 3061, 6212, 2724, 2752, 6221, 1996, 320, 99, 7712, 551, 379, 7976, 4797, 7795, 3058, 3653, 10436, 10518, 10474],344.2740397453308
500,7.321107876488663,1.0000000000000004,6.321107876488663, [289, 432, 98, 10393, 754, 7, 824, 10425, 800, 251, 80, 8290, 201, 8229, 585, 648, 3, 8303, 10493, 2032, 474, 198, 290, 1017, 0, 93, 431, 758, 1, 1018, 94, 153, 10468, 8212, 8175, 10395, 8367, 8882, 8130, 9368, 2754, 10411, 912, 434, 1191, 10427, 653, 376, 8224, 52, 97, 293, 913, 3779, 678, 8812, 826, 9046, 1021, 10463, 10450, 135, 3711, 319, 970, 3901, 10434, 8102, 8781, 8759, 5, 156, 1087, 4, 1898, 801, 10465, 1540, 10596, 677, 126, 101, 1573, 10831, 353, 433, 1780, 1899, 916, 253, 1020, 597, 5892, 553, 883, 3154, 274, 2753, 1010, 1889, 100, 680, 95, 1586, 2488, 1442, 4723, 1159, 1226, 3152, 1516, 5192, 244, 437, 671, 4890, 756, 7890, 224, 10475, 3384, 9400, 9048, 1392, 2226, 254, 230, 475, 1168, 4002, 1161, 8096, 9745, 10424, 8230, 9460, 10620, 10560, 13528, 4060, 2, 920, 828, 295, 3054, 9194, 1950, 1277, 2093, 2487, 11010, 5193, 377, 5293, 1172, 352, 4817, 6300, 371, 374, 102, 1736, 2652, 3242, 7663, 252, 436, 2612, 1273, 4926, 4555, 5757, 3064, 9802, 8758, 10022, 2992, 10458, 586, 2016, 1716, 10448, 5770, 529, 11012, 5051, 9639, 9936, 1735, 10995, 6539, 6310, 8306, 8914, 8384, 5379, 10476, 8104, 10464, 53, 1938, 7594, 555, 3383, 8757, 3425, 11008, 10834, 601, 686, 1355, 1131, 12587, 515, 10812, 4096, 4634, 1160, 4296, 3698, 8297, 8344, 2089, 10396, 3970, 5034, 4040, 4000, 7971, 738, 4129, 8216, 8105, 7974, 6554, 5209, 2625, 8304, 2298, 1568, 1518, 2928, 8916, 229, 971, 33529, 34301, 10649, 3443, 9482, 3179, 8108, 3323, 10521, 3788, 8301, 517, 4697, 1569, 2670, 8305, 4018, 2228, 6555, 4454, 8178, 8234, 2702, 1148, 3386, 3270, 8345, 8293, 3539, 4690, 5684, 4643, 525, 11009, 3429, 1820, 3061, 6212, 2724, 2752, 6221, 1996, 320, 99, 7712, 551, 379, 7976, 4797, 7795, 3058, 3653, 10436, 10518, 10474, 9184, 9369, 6425, 10993, 6041, 6859, 3829, 84, 11013, 124, 5771, 10449, 7714, 5398, 10502, 10433, 11021, 8113, 5808, 6224, 7965, 3169, 5131, 762, 649, 1897, 4989, 7944, 1302, 7724, 6073, 7737, 3640, 4169, 1256, 3609, 5205, 3324, 1976, 3729, 7933, 257, 3153, 2710, 6560, 4344, 5536, 1822, 3137, 4057, 6219, 11018, 3114, 3104, 1361, 2865, 4332, 2720, 2762, 5882, 225, 9225, 5168, 152, 6948, 4003, 11003, 5306, 2987, 154, 4050, 4052, 10472, 3427, 7738, 922, 2960, 5040, 6485, 3786, 914, 5421, 361, 10515, 2033, 3136, 7929, 8397, 9684, 9187, 216, 8348, 9080, 9584, 7886, 7417, 10538, 8379, 8246, 7328, 8317, 3123, 33698, 31616, 33521, 33491, 33451, 33445, 31629, 33384, 33380, 33352, 31739, 33345, 31868, 33338, 33296, 33264, 31880, 31894, 33088, 32154, 32656, 32740, 32922, 33720, 33875, 33824, 34370, 34386, 34396, 34420, 34465, 34485, 34369, 34629, 34685, 34709, 34772, 34802, 34849, 34938, 34661, 33777, 34322, 34248, 33833, 33848, 33873, 31568, 33942, 33992, 34312, 33997, 34056, 34072, 34080, 34129, 34147, 34219, 34048, 31533, 33965, 31377, 2240, 2232, 11024, 6473, 6472, 2920, 4237, 856, 5208, 521, 2224, 5485, 2034, 6138, 2929, 3056, 3276, 5697, 1354, 6154, 3116, 372, 5297, 3074, 1434, 5530, 583, 972, 6045, 296, 6946, 5129, 31352, 31613, 31258, 34676],358.7815155982971
